,skill force,coin count,coin force,coin probability,skill force_foreign,coin count_foreign,coin force_foreign,coin probability_foreign,win rate
263,6,3,1,0.2079207920792079,4,3,3,0.594059405940594,0.1
264,6,3,1,0.8316831683168316,4,3,3,0.0594059405940594,1.0
265,6,3,1,0.039603960396039604,4,3,3,0.2376237623762376,0.7
266,6,3,1,0.9108910891089109,4,3,3,0.2376237623762376,1.0
267,6,3,1,0.4752475247524752,4,3,3,0.45544554455445546,0.4
268,6,3,1,0.7227722772277227,4,3,3,0.1485148514851485,1.0
269,6,3,1,0.8910891089108911,4,3,3,0.2079207920792079,1.0
270,6,3,1,0.9207920792079208,4,3,3,0.7821782178217822,0.1
271,6,3,1,0.27722772277227725,4,3,3,0.6237623762376238,0.1
272,6,3,1,0.1782178217821782,4,3,3,0.1485148514851485,1.0
273,6,3,1,0.09900990099009901,4,3,3,0.801980198019802,0.0
274,6,3,1,0.6930693069306931,4,3,3,0.25742574257425743,1.0
275,6,3,1,0.33663366336633666,4,3,3,0.5643564356435644,0.3
276,6,3,1,0.7623762376237624,4,3,3,0.7821782178217822,0.0
277,6,3,1,0.297029702970297,4,3,3,0.8910891089108911,0.0
278,6,3,1,0.9306930693069307,4,3,3,0.43564356435643564,0.6
279,6,3,1,0.0297029702970297,4,3,3,0.9900990099009901,0.0
280,6,3,1,0.33663366336633666,4,3,3,0.12871287128712872,1.0
281,6,3,1,0.3069306930693069,4,3,3,0.6534653465346535,0.1
282,6,3,1,0.5247524752475248,4,3,3,0.0594059405940594,1.0
283,6,3,1,0.0891089108910891,4,3,3,0.37623762376237624,0.4
284,6,3,1,0.04950495049504951,4,3,3,0.7623762376237624,0.0
285,6,3,1,0.48514851485148514,4,3,3,0.9603960396039604,0.0
286,6,3,1,0.32673267326732675,4,3,3,0.04950495049504951,1.0
287,6,3,1,0.6930693069306931,4,3,3,0.7623762376237624,0.1
288,6,3,1,0.039603960396039604,4,3,3,0.09900990099009901,1.0
289,6,3,1,0.039603960396039604,4,3,3,0.9900990099009901,0.0
290,6,3,1,0.9504950495049505,4,3,3,0.2871287128712871,1.0
291,6,3,1,0.2079207920792079,4,3,3,0.04950495049504951,1.0
292,6,3,1,0.5841584158415841,4,3,3,0.1188118811881188,1.0
293,6,3,1,0.7326732673267327,4,3,3,0.44554455445544555,0.7
294,6,3,1,0.43564356435643564,4,3,3,0.43564356435643564,0.5
295,6,3,1,0.1782178217821782,4,3,3,0.36633663366336633,0.3
296,6,3,1,0.5445544554455446,4,3,3,0.900990099009901,0.0
297,6,3,1,0.039603960396039604,4,3,3,0.9207920792079208,0.0
298,6,3,1,0.39603960396039606,4,3,3,0.49504950495049505,0.2
299,6,3,1,0.06930693069306931,4,3,3,0.7425742574257426,0.0
0,6,3,1,0.9108910891089109,4,2,8,0.6237623762376238,0.4
1,6,3,1,0.6930693069306931,4,2,8,0.0891089108910891,1.0
2,6,3,1,0.12871287128712872,4,2,8,0.36633663366336633,0.7
3,6,3,1,0.9702970297029703,4,2,8,0.3564356435643564,0.7
4,6,3,1,0.39603960396039606,4,2,8,0.6633663366336634,0.1
5,6,3,1,0.9801980198019802,4,2,8,0.34653465346534656,0.7
6,6,3,1,0.6138613861386139,4,2,8,0.9405940594059407,0.0
7,6,3,1,0.1782178217821782,4,2,8,0.7920792079207921,0.0
8,6,3,1,0.3069306930693069,4,2,8,0.32673267326732675,0.8
9,6,3,1,0.9108910891089109,4,2,8,0.6237623762376238,0.4
10,6,3,1,0.9405940594059407,4,2,8,0.26732673267326734,0.8
11,6,3,1,0.40594059405940597,4,2,8,0.594059405940594,0.2
12,6,3,1,0.07920792079207921,4,2,8,0.9603960396039604,0.0
13,6,3,1,0.1485148514851485,4,2,8,0.44554455445544555,0.4
14,6,3,1,0.10891089108910891,4,2,8,0.0891089108910891,1.0
15,6,3,1,0.27722772277227725,4,2,8,0.6237623762376238,0.5
16,6,3,1,0.07920792079207921,4,2,8,0.5445544554455446,0.5
17,6,3,1,0.6831683168316832,4,2,8,0.9108910891089109,0.1
18,6,3,1,0.8910891089108911,4,2,8,0.06930693069306931,1.0
19,6,3,1,0.36633663366336633,4,2,8,0.31683168316831684,0.9
20,6,3,1,0.6930693069306931,4,2,8,0.7128712871287128,0.1
21,6,3,1,0.6930693069306931,4,2,8,0.1188118811881188,1.0
22,6,3,1,0.504950495049505,4,2,8,0.42574257425742573,0.5
23,6,3,1,0.9603960396039604,4,2,8,0.504950495049505,0.6
24,6,3,1,0.1782178217821782,4,2,8,0.8415841584158416,0.0
25,6,3,1,0.13861386138613863,4,2,8,0.32673267326732675,0.8
26,6,3,1,0.7524752475247525,4,2,8,0.2871287128712871,0.7
27,6,3,1,0.18811881188118812,4,2,8,0.8712871287128713,0.0
28,6,3,1,0.6336633663366337,4,2,8,0.48514851485148514,0.2
29,6,3,1,0.6237623762376238,4,2,8,0.5544554455445545,0.0
30,6,3,1,0.06930693069306931,4,2,8,0.2079207920792079,0.9
31,6,3,1,0.2871287128712871,4,2,8,0.8118811881188119,0.0
32,6,3,1,0.4158415841584158,4,2,8,0.8415841584158416,0.1
33,6,3,1,0.6237623762376238,4,2,8,0.26732673267326734,0.9
34,6,3,1,0.6534653465346535,4,2,8,0.38613861386138615,0.6
35,6,3,1,0.8910891089108911,4,2,8,0.22772277227722773,0.6
36,6,3,1,0.8217821782178218,4,2,8,0.09900990099009901,1.0
37,6,3,1,0.8712871287128713,4,2,8,0.7623762376237624,0.0
38,6,3,1,0.49504950495049505,4,2,8,0.6534653465346535,0.1
39,6,3,1,0.297029702970297,4,2,8,0.19801980198019803,1.0
40,6,3,1,0.2871287128712871,4,2,8,0.27722772277227725,1.0
41,6,3,1,0.45544554455445546,4,2,8,0.6039603960396039,0.2
42,6,3,1,0.10891089108910891,4,2,8,0.1782178217821782,0.9
43,6,3,1,0.40594059405940597,4,2,8,0.297029702970297,1.0
44,6,3,1,0.36633663366336633,4,2,8,0.06930693069306931,1.0
45,6,3,1,0.6237623762376238,4,2,8,0.9603960396039604,0.0
46,6,3,1,0.7029702970297029,4,2,8,0.0891089108910891,1.0
47,6,3,1,0.7425742574257426,4,2,8,0.44554455445544555,0.6
48,6,3,1,0.900990099009901,4,2,8,0.900990099009901,0.0
49,6,3,1,0.9108910891089109,4,2,8,0.49504950495049505,0.4
50,6,3,1,0.04950495049504951,4,2,8,0.4752475247524752,0.6
51,6,3,1,0.18811881188118812,4,2,8,0.24752475247524752,1.0
52,6,3,1,0.801980198019802,4,2,8,0.9801980198019802,0.0
53,6,3,1,0.6534653465346535,4,2,8,0.12871287128712872,0.9
54,6,3,1,0.1188118811881188,4,2,8,0.13861386138613863,1.0
55,6,3,1,0.39603960396039606,4,2,8,0.6732673267326733,0.1
56,6,3,1,0.34653465346534656,4,2,8,0.42574257425742573,0.8
57,6,3,1,0.5841584158415841,4,2,8,0.1188118811881188,1.0
58,6,3,1,0.504950495049505,4,2,8,0.504950495049505,0.5
59,6,3,1,0.7029702970297029,4,2,8,0.7821782178217822,0.0
60,6,3,1,0.9801980198019802,4,2,8,0.7227722772277227,0.1
61,6,3,1,0.6435643564356436,4,2,8,0.04950495049504951,1.0
62,6,3,1,0.38613861386138615,4,2,8,0.2871287128712871,0.9
63,6,3,1,0.0297029702970297,4,2,8,0.10891089108910891,1.0
64,6,3,1,0.019801980198019802,4,2,8,0.37623762376237624,0.5
65,6,3,1,0.8316831683168316,4,2,8,0.1188118811881188,1.0
66,6,3,1,0.13861386138613863,4,2,8,0.7722772277227723,0.0
67,6,3,1,0.7128712871287128,4,2,8,0.12871287128712872,0.9
68,6,3,1,0.2871287128712871,4,2,8,0.7128712871287128,0.3
69,6,3,1,0.8514851485148515,4,2,8,0.5445544554455446,0.3
70,6,3,1,0.8415841584158416,4,2,8,0.10891089108910891,1.0
71,6,3,1,0.12871287128712872,4,2,8,0.2079207920792079,1.0
72,6,3,1,0.7029702970297029,4,2,8,0.42574257425742573,0.5
73,6,3,1,0.40594059405940597,4,2,8,0.7029702970297029,0.2
74,6,3,1,0.9801980198019802,4,2,8,0.46534653465346537,0.4
75,6,3,1,0.2376237623762376,4,2,8,0.8613861386138614,0.0
76,6,3,1,0.21782178217821782,4,2,8,0.9405940594059407,0.0
77,6,3,1,0.6534653465346535,4,2,8,0.5544554455445545,0.5
78,6,3,1,0.42574257425742573,4,2,8,0.43564356435643564,0.4
79,6,3,1,0.8118811881188119,4,2,8,0.7821782178217822,0.0
80,6,3,1,0.46534653465346537,4,2,8,0.9405940594059407,0.0
81,6,3,1,0.297029702970297,4,2,8,0.7029702970297029,0.2
82,6,3,1,0.5643564356435644,4,2,8,0.13861386138613863,1.0
83,6,3,1,0.09900990099009901,4,2,8,0.7821782178217822,0.2
84,6,3,1,0.5148514851485149,4,2,8,0.44554455445544555,0.5
85,6,3,1,0.8613861386138614,4,2,8,0.10891089108910891,1.0
86,6,3,1,0.49504950495049505,4,2,8,0.12871287128712872,1.0
87,6,3,1,0.9108910891089109,4,2,8,0.7722772277227723,0.1
88,6,3,1,0.7326732673267327,4,2,8,0.9603960396039604,0.0
89,6,3,1,0.8514851485148515,4,2,8,0.801980198019802,0.1
90,6,3,1,0.46534653465346537,4,2,8,0.24752475247524752,0.9
91,6,3,1,0.8712871287128713,4,2,8,0.45544554455445546,0.6
92,6,3,1,0.32673267326732675,4,2,8,0.9306930693069307,0.0
93,6,3,1,0.019801980198019802,4,2,8,0.42574257425742573,0.5
94,6,3,1,0.9801980198019802,4,2,8,0.594059405940594,0.3
95,6,3,1,0.6138613861386139,4,2,8,0.27722772277227725,0.9
96,6,3,1,0.06930693069306931,4,2,8,0.0297029702970297,1.0
97,6,3,1,0.40594059405940597,4,2,8,0.49504950495049505,0.6
98,6,3,1,0.3564356435643564,4,2,8,0.0891089108910891,1.0
99,6,3,1,0.16831683168316833,4,2,8,0.8118811881188119,0.1
100,6,3,1,0.44554455445544555,4,2,8,0.49504950495049505,0.5
101,6,3,1,0.0594059405940594,4,2,8,0.1188118811881188,1.0
102,6,3,1,0.04950495049504951,4,2,8,0.7128712871287128,0.1
103,6,3,1,0.49504950495049505,4,2,8,0.8613861386138614,0.0
104,6,3,1,0.9900990099009901,4,2,8,0.5148514851485149,0.6
105,6,3,1,0.6237623762376238,4,2,8,0.33663366336633666,0.8
106,6,3,1,0.7227722772277227,4,2,8,0.7821782178217822,0.0
107,6,3,1,0.9603960396039604,4,2,8,0.5742574257425742,0.3
108,6,3,1,0.31683168316831684,4,2,8,0.12871287128712872,1.0
109,6,3,1,0.45544554455445546,4,2,8,0.6633663366336634,0.2
110,6,3,1,0.6633663366336634,4,2,8,0.0891089108910891,1.0
111,6,3,1,0.22772277227722773,4,2,8,0.8811881188118812,0.0
112,6,3,1,0.15841584158415842,4,2,8,0.8118811881188119,0.2
113,6,3,1,0.9603960396039604,4,2,8,0.6633663366336634,0.2
114,6,3,1,0.7029702970297029,4,2,8,0.9702970297029703,0.0
115,6,3,1,0.5841584158415841,4,2,8,0.7425742574257426,0.0
116,6,3,1,0.43564356435643564,4,2,8,0.4752475247524752,0.5
117,6,3,1,0.37623762376237624,4,2,8,0.5544554455445545,0.5
118,6,3,1,0.8514851485148515,4,2,8,0.8118811881188119,0.0
119,6,3,1,0.37623762376237624,4,2,8,0.04950495049504951,1.0
120,6,3,1,0.6831683168316832,4,2,8,0.7425742574257426,0.1
121,6,3,1,0.6534653465346535,4,2,8,0.22772277227722773,1.0
122,6,3,1,0.31683168316831684,4,2,8,0.9702970297029703,0.0
123,6,3,1,0.5247524752475248,4,2,8,0.1485148514851485,1.0
124,6,3,1,0.5841584158415841,4,2,8,0.2871287128712871,1.0
125,6,3,1,0.6732673267326733,4,2,8,0.10891089108910891,1.0
126,6,3,1,0.594059405940594,4,2,8,0.9603960396039604,0.0
127,6,3,1,0.6534653465346535,4,2,8,0.8514851485148515,0.0
128,6,3,1,0.2376237623762376,4,2,8,0.34653465346534656,0.6
129,6,3,1,0.31683168316831684,4,2,8,0.7227722772277227,0.1
130,6,3,1,0.43564356435643564,4,2,8,0.7227722772277227,0.0
131,6,3,1,0.900990099009901,4,2,8,0.18811881188118812,0.8
132,6,3,1,0.0891089108910891,4,2,8,0.5742574257425742,0.1
133,6,3,1,0.09900990099009901,4,2,8,0.5247524752475248,0.4
134,6,3,1,0.8316831683168316,4,2,8,0.8910891089108911,0.0
135,6,3,1,0.6237623762376238,4,2,8,0.6138613861386139,0.3
136,6,3,1,0.5148514851485149,4,2,8,0.38613861386138615,0.7
137,6,3,1,0.6732673267326733,4,2,8,0.4752475247524752,0.6
138,6,3,1,0.10891089108910891,4,2,8,0.37623762376237624,0.9
139,6,3,1,0.07920792079207921,4,2,8,0.32673267326732675,0.8
140,6,3,1,0.0594059405940594,4,2,8,0.16831683168316833,0.9
141,6,3,1,0.49504950495049505,4,2,8,0.4752475247524752,0.5
142,6,3,1,0.10891089108910891,4,2,8,0.7326732673267327,0.1
143,6,3,1,0.09900990099009901,4,2,8,0.13861386138613863,1.0
144,6,3,1,0.25742574257425743,4,2,8,0.5148514851485149,0.5
145,6,3,1,0.36633663366336633,4,2,8,0.40594059405940597,0.6
146,6,3,1,0.2871287128712871,4,2,8,0.8712871287128713,0.0
147,6,3,1,0.0594059405940594,4,2,8,0.6633663366336634,0.1
148,6,3,1,0.9504950495049505,4,2,8,0.22772277227722773,0.8
149,6,3,1,0.1485148514851485,4,2,8,0.19801980198019803,0.9
150,6,3,1,0.6633663366336634,4,2,8,0.7425742574257426,0.0
151,6,3,1,0.6732673267326733,4,2,8,0.2871287128712871,0.8
152,6,3,1,0.0297029702970297,4,2,8,0.801980198019802,0.0
153,6,3,1,0.5841584158415841,4,2,8,0.297029702970297,0.9
154,6,3,1,0.12871287128712872,4,2,8,0.5643564356435644,0.1
155,6,3,1,0.33663366336633666,4,2,8,0.09900990099009901,0.9
156,6,3,1,0.7623762376237624,4,2,8,0.9900990099009901,0.0
157,6,3,1,0.3069306930693069,4,2,8,0.7623762376237624,0.2
158,6,3,1,0.6633663366336634,4,2,8,0.6831683168316832,0.4
159,6,3,1,0.8613861386138614,4,2,8,0.5742574257425742,0.5
160,6,3,1,0.5148514851485149,4,2,8,0.9405940594059407,0.0
161,6,3,1,0.594059405940594,4,2,8,0.5445544554455446,0.3
162,6,3,1,0.9900990099009901,4,2,8,0.6831683168316832,0.1
163,6,3,1,0.0891089108910891,4,2,8,0.7128712871287128,0.1
164,6,3,1,0.039603960396039604,4,2,8,0.801980198019802,0.0
165,6,3,1,0.7227722772277227,4,2,8,0.9702970297029703,0.0
166,6,3,1,0.8910891089108911,4,2,8,0.5544554455445545,0.3
167,6,3,1,0.19801980198019803,4,2,8,0.8316831683168316,0.0
168,6,3,1,0.13861386138613863,4,2,8,0.594059405940594,0.5
169,6,3,1,0.019801980198019802,4,2,8,0.33663366336633666,0.8
170,6,3,1,0.8712871287128713,4,2,8,0.9108910891089109,0.1
171,6,3,1,0.5841584158415841,4,2,8,0.594059405940594,0.5
172,6,3,1,0.504950495049505,4,2,8,0.18811881188118812,1.0
173,6,3,1,0.15841584158415842,4,2,8,0.04950495049504951,1.0
174,6,3,1,0.8118811881188119,4,2,8,0.801980198019802,0.0
175,6,3,1,0.34653465346534656,4,2,8,0.6336633663366337,0.3
176,6,3,1,0.6534653465346535,4,2,8,0.19801980198019803,0.9
177,6,3,1,0.07920792079207921,4,2,8,0.0594059405940594,1.0
178,6,3,1,0.12871287128712872,4,2,8,0.7425742574257426,0.0
179,6,3,1,0.6732673267326733,4,2,8,0.9702970297029703,0.0
180,6,3,1,0.1485148514851485,4,2,8,0.13861386138613863,1.0
181,6,3,1,0.09900990099009901,4,2,8,0.46534653465346537,0.5
182,6,3,1,0.6237623762376238,4,2,8,0.8613861386138614,0.0
183,6,3,1,0.3069306930693069,4,2,8,0.26732673267326734,1.0
184,6,3,1,0.6831683168316832,4,2,8,0.5445544554455446,0.4
185,6,3,1,0.8712871287128713,4,2,8,0.039603960396039604,1.0
186,6,3,1,0.8910891089108911,4,2,8,0.6732673267326733,0.0
187,6,3,1,0.7425742574257426,4,2,8,0.9702970297029703,0.0
188,6,3,1,0.16831683168316833,4,2,8,0.7821782178217822,0.0
189,6,3,1,0.6930693069306931,4,2,8,0.36633663366336633,0.6
190,6,3,1,0.7524752475247525,4,2,8,0.7425742574257426,0.2
191,6,3,1,0.09900990099009901,4,2,8,0.25742574257425743,0.9
192,6,3,1,0.019801980198019802,4,2,8,0.36633663366336633,0.6
193,6,3,1,0.801980198019802,4,2,8,0.7227722772277227,0.1
194,6,3,1,0.8316831683168316,4,2,8,0.7623762376237624,0.0
195,6,3,1,0.019801980198019802,4,2,8,0.6039603960396039,0.1
196,6,3,1,0.09900990099009901,4,2,8,0.0297029702970297,1.0
197,6,3,1,0.7524752475247525,4,2,8,0.31683168316831684,0.8
198,6,3,1,0.1188118811881188,4,2,8,0.9207920792079208,0.0
199,6,3,1,0.04950495049504951,4,2,8,0.9306930693069307,0.0
200,6,3,1,0.9504950495049505,4,2,8,0.8514851485148515,0.0
201,6,3,1,0.9702970297029703,4,2,8,0.7128712871287128,0.3
202,6,3,1,0.44554455445544555,4,2,8,0.039603960396039604,1.0
203,6,3,1,0.31683168316831684,4,2,8,0.6633663366336634,0.3
204,6,3,1,0.5841584158415841,4,2,8,0.0297029702970297,1.0
205,6,3,1,0.8514851485148515,4,2,8,0.36633663366336633,0.8
206,6,3,1,0.2871287128712871,4,2,8,0.9504950495049505,0.0
207,6,3,1,0.19801980198019803,4,2,8,0.24752475247524752,0.9
208,6,3,1,0.6633663366336634,4,2,8,0.6534653465346535,0.2
209,6,3,1,0.8217821782178218,4,2,8,0.36633663366336633,0.6
210,6,3,1,0.49504950495049505,4,2,8,0.0297029702970297,1.0
211,6,3,1,0.19801980198019803,4,2,8,0.8910891089108911,0.0
212,6,3,1,0.8712871287128713,4,2,8,0.32673267326732675,0.8
213,6,3,1,0.49504950495049505,4,2,8,0.6336633663366337,0.2
214,6,3,1,0.18811881188118812,4,2,8,0.2079207920792079,0.9
215,6,3,1,0.18811881188118812,4,2,8,0.5841584158415841,0.2
216,6,3,1,0.31683168316831684,4,2,8,0.37623762376237624,0.6
217,6,3,1,0.21782178217821782,4,2,8,0.46534653465346537,0.3
218,6,3,1,0.6039603960396039,4,2,8,0.34653465346534656,0.7
219,6,3,1,0.0297029702970297,4,2,8,0.9702970297029703,0.0
220,6,3,1,0.46534653465346537,4,2,8,0.33663366336633666,0.8
221,6,3,1,0.8712871287128713,4,2,8,0.39603960396039606,0.6
222,6,3,1,0.13861386138613863,4,2,8,0.39603960396039606,0.8
223,6,3,1,0.45544554455445546,4,2,8,0.7524752475247525,0.0
224,6,3,1,0.9108910891089109,4,2,8,0.5643564356435644,0.1
225,6,3,1,0.019801980198019802,4,2,8,0.38613861386138615,1.0
226,6,3,1,0.27722772277227725,4,2,8,0.1485148514851485,1.0
227,6,3,1,0.5742574257425742,4,2,8,0.0891089108910891,1.0
228,6,3,1,0.8811881188118812,4,2,8,0.42574257425742573,0.6
229,6,3,1,0.46534653465346537,4,2,8,0.8415841584158416,0.1
230,6,3,1,0.5742574257425742,4,2,8,0.40594059405940597,0.8
231,6,3,1,0.49504950495049505,4,2,8,0.9702970297029703,0.0
232,6,3,1,0.6633663366336634,4,2,8,0.0297029702970297,1.0
233,6,3,1,0.24752475247524752,4,2,8,0.19801980198019803,0.9
234,6,3,1,0.5643564356435644,4,2,8,0.5742574257425742,0.3
235,6,3,1,0.10891089108910891,4,2,8,0.801980198019802,0.0
236,6,3,1,0.34653465346534656,4,2,8,0.9207920792079208,0.0
237,6,3,1,0.22772277227722773,4,2,8,0.8514851485148515,0.2
238,6,3,1,0.900990099009901,4,2,8,0.49504950495049505,0.5
239,6,3,1,0.3069306930693069,4,2,8,0.6435643564356436,0.2
240,6,3,1,0.12871287128712872,4,2,8,0.594059405940594,0.5
241,6,3,1,0.07920792079207921,4,2,8,0.31683168316831684,0.9
242,6,3,1,0.3069306930693069,4,2,8,0.7425742574257426,0.1
243,6,3,1,0.37623762376237624,4,2,8,0.10891089108910891,0.9
244,6,3,1,0.7524752475247525,4,2,8,0.9405940594059407,0.0
245,6,3,1,0.1485148514851485,4,2,8,0.2871287128712871,0.7
246,6,3,1,0.0594059405940594,4,2,8,0.8514851485148515,0.1
247,6,3,1,0.504950495049505,4,2,8,0.9702970297029703,0.0
248,6,3,1,0.7722772277227723,4,2,8,0.1188118811881188,0.9
249,6,3,1,0.7920792079207921,4,2,8,0.19801980198019803,1.0
250,6,3,1,0.7425742574257426,4,2,8,0.40594059405940597,0.5
251,6,3,1,0.09900990099009901,4,2,8,0.4752475247524752,0.3
252,6,3,1,0.04950495049504951,4,2,8,0.12871287128712872,0.9
253,6,3,1,0.7425742574257426,4,2,8,0.5148514851485149,0.3
254,6,3,1,0.0297029702970297,4,2,8,0.4752475247524752,0.1
255,6,3,1,0.43564356435643564,4,2,8,0.3564356435643564,0.8
256,6,3,1,0.15841584158415842,4,2,8,0.504950495049505,0.7
257,6,3,1,0.37623762376237624,4,2,8,0.2376237623762376,0.9
258,6,3,1,0.5445544554455446,4,2,8,0.8613861386138614,0.1
259,6,3,1,0.32673267326732675,4,2,8,0.3564356435643564,0.3
260,6,3,1,0.10891089108910891,4,2,8,0.19801980198019803,0.9
261,6,3,1,0.0594059405940594,4,2,8,0.801980198019802,0.0
262,6,3,1,0.504950495049505,4,2,8,0.5841584158415841,0.1
263,6,3,1,0.5841584158415841,4,2,8,0.36633663366336633,0.6
264,6,3,1,0.3564356435643564,4,2,8,0.7920792079207921,0.0
265,6,3,1,0.6336633663366337,4,2,8,0.2376237623762376,1.0
266,6,3,1,0.1485148514851485,4,2,8,0.49504950495049505,0.4
267,6,3,1,0.9207920792079208,4,2,8,0.7524752475247525,0.0
268,6,3,1,0.4158415841584158,4,2,8,0.10891089108910891,1.0
269,6,3,1,0.9405940594059407,4,2,8,0.7524752475247525,0.2
270,6,3,1,0.49504950495049505,4,2,8,0.18811881188118812,1.0
271,6,3,1,0.9900990099009901,4,2,8,0.46534653465346537,0.5
272,6,3,1,0.7029702970297029,4,2,8,0.8118811881188119,0.0
273,6,3,1,0.6930693069306931,4,2,8,0.039603960396039604,1.0
274,6,3,1,0.16831683168316833,4,2,8,0.25742574257425743,1.0
275,6,3,1,0.7425742574257426,4,2,8,0.5148514851485149,0.3
276,6,3,1,0.8910891089108911,4,2,8,0.2376237623762376,1.0
277,6,3,1,0.7524752475247525,4,2,8,0.9306930693069307,0.0
278,6,3,1,0.6633663366336634,4,2,8,0.5742574257425742,0.3
279,6,3,1,0.26732673267326734,4,2,8,0.3564356435643564,0.9
280,6,3,1,0.0594059405940594,4,2,8,0.15841584158415842,1.0
281,6,3,1,0.0891089108910891,4,2,8,0.31683168316831684,0.8
282,6,3,1,0.6435643564356436,4,2,8,0.5643564356435644,0.4
283,6,3,1,0.900990099009901,4,2,8,0.38613861386138615,0.5
284,6,3,1,0.5247524752475248,4,2,8,0.7920792079207921,0.0
285,6,3,1,0.09900990099009901,4,2,8,0.36633663366336633,0.4
286,6,3,1,0.42574257425742573,4,2,8,0.8514851485148515,0.0
287,6,3,1,0.09900990099009901,4,2,8,0.297029702970297,0.6
288,6,3,1,0.2376237623762376,4,2,8,0.4752475247524752,0.7
289,6,3,1,0.46534653465346537,4,2,8,0.26732673267326734,0.9
290,6,3,1,0.9702970297029703,4,2,8,0.18811881188118812,0.8
291,6,3,1,0.7326732673267327,4,2,8,0.19801980198019803,0.9
292,6,3,1,0.1188118811881188,4,2,8,0.15841584158415842,1.0
293,6,3,1,0.5148514851485149,4,2,8,0.25742574257425743,0.8
294,6,3,1,0.4752475247524752,4,2,8,0.7425742574257426,0.1
295,6,3,1,0.9405940594059407,4,2,8,0.2871287128712871,0.7
296,6,3,1,0.0594059405940594,4,2,8,0.5346534653465347,0.4
297,6,3,1,0.801980198019802,4,2,8,0.7722772277227723,0.0
298,6,3,1,0.07920792079207921,4,2,8,0.40594059405940597,0.7
299,6,3,1,0.6435643564356436,4,2,8,0.039603960396039604,1.0
0,3,1,7,0.6435643564356436,4,2,3,0.9207920792079208,0.2
1,3,1,7,0.6534653465346535,4,2,3,0.09900990099009901,0.5
2,3,1,7,0.8910891089108911,4,2,3,0.5643564356435644,0.8
3,3,1,7,0.7623762376237624,4,2,3,0.33663366336633666,0.8
4,3,1,7,0.8514851485148515,4,2,3,0.07920792079207921,0.9
5,3,1,7,0.6336633663366337,4,2,3,0.49504950495049505,0.1
6,3,1,7,0.15841584158415842,4,2,3,0.36633663366336633,0.0
7,3,1,7,0.18811881188118812,4,2,3,0.7425742574257426,0.0
8,3,1,7,0.8415841584158416,4,2,3,0.9801980198019802,0.0
9,3,1,7,0.32673267326732675,4,2,3,0.09900990099009901,0.0
10,3,1,7,0.9603960396039604,4,2,3,0.07920792079207921,1.0
11,3,1,7,0.39603960396039606,4,2,3,0.6039603960396039,0.3
12,3,1,7,0.6336633663366337,4,2,3,0.8217821782178218,0.1
13,3,1,7,0.7326732673267327,4,2,3,0.33663366336633666,0.4
14,3,1,7,0.48514851485148514,4,2,3,0.6138613861386139,0.5
15,3,1,7,0.48514851485148514,4,2,3,0.7029702970297029,0.0
16,3,1,7,0.15841584158415842,4,2,3,0.594059405940594,0.0
17,3,1,7,0.3564356435643564,4,2,3,0.43564356435643564,0.0
18,3,1,7,0.7128712871287128,4,2,3,0.297029702970297,0.4
19,3,1,7,0.9900990099009901,4,2,3,0.4158415841584158,0.9
20,3,1,7,0.24752475247524752,4,2,3,0.31683168316831684,0.0
21,3,1,7,0.6039603960396039,4,2,3,0.04950495049504951,0.5
22,3,1,7,0.37623762376237624,4,2,3,0.1782178217821782,0.2
23,3,1,7,0.5643564356435644,4,2,3,0.31683168316831684,0.2
24,3,1,7,0.2376237623762376,4,2,3,0.7029702970297029,0.0
25,3,1,7,0.3564356435643564,4,2,3,0.34653465346534656,0.1
26,3,1,7,0.6039603960396039,4,2,3,0.5841584158415841,0.3
27,3,1,7,0.5247524752475248,4,2,3,0.5742574257425742,0.3
28,3,1,7,0.5346534653465347,4,2,3,0.22772277227722773,0.4
29,3,1,7,0.32673267326732675,4,2,3,0.38613861386138615,0.3
30,3,1,7,0.39603960396039606,4,2,3,0.7425742574257426,0.0
31,3,1,7,0.7821782178217822,4,2,3,0.6039603960396039,0.7
32,3,1,7,0.9801980198019802,4,2,3,0.1485148514851485,0.9
33,3,1,7,0.45544554455445546,4,2,3,0.3564356435643564,0.3
34,3,1,7,0.46534653465346537,4,2,3,0.9504950495049505,0.0
35,3,1,7,0.2871287128712871,4,2,3,0.32673267326732675,0.0
36,3,1,7,0.5643564356435644,4,2,3,0.8118811881188119,0.3
37,3,1,7,0.5445544554455446,4,2,3,0.1485148514851485,0.4
38,3,1,7,0.7029702970297029,4,2,3,0.13861386138613863,0.5
39,3,1,7,0.09900990099009901,4,2,3,0.9405940594059407,0.0
40,3,1,7,0.24752475247524752,4,2,3,0.5445544554455446,0.1
41,3,1,7,0.13861386138613863,4,2,3,0.38613861386138615,0.0
42,3,1,7,0.26732673267326734,4,2,3,0.0594059405940594,0.0
43,3,1,7,0.5544554455445545,4,2,3,0.9405940594059407,0.0
44,3,1,7,0.9801980198019802,4,2,3,0.42574257425742573,1.0
45,3,1,7,0.09900990099009901,4,2,3,0.9702970297029703,0.0
46,3,1,7,0.7722772277227723,4,2,3,0.8316831683168316,0.4
47,3,1,7,0.21782178217821782,4,2,3,0.7821782178217822,0.0
48,3,1,7,0.0891089108910891,4,2,3,0.06930693069306931,0.0
49,3,1,7,0.0594059405940594,4,2,3,0.09900990099009901,0.0
50,3,1,7,0.12871287128712872,4,2,3,0.10891089108910891,0.0
